nome,idade,estrelas,releases,url,LCOM,LOC,CBO,DIT
jianghejie/CodeBox,3208,148,0,https://github.com/jianghejie/CodeBox,0.0,3805,2.0,4.0
xchengx/ChinaMap,2598,148,0,https://github.com/xchengx/ChinaMap,0.0,709,2.0,2.0
LuckyJayce/LoadViewHelper,3082,148,0,https://github.com/LuckyJayce/LoadViewHelper,0.0,416,4.0,3.0
raffaeleguidi/DirectMemory,4668,148,0,https://github.com/raffaeleguidi/DirectMemory,1.0,1925,4.0,2.0
jasonwyatt/Android-DebugPort,2698,148,11,https://github.com/jasonwyatt/Android-DebugPort,1.0,1773,5.0,2.0
githubhaohao/MVVMRxJavaRetrofitSample,2405,148,0,https://github.com/githubhaohao/MVVMRxJavaRetrofitSample,0.0,497,2.0,2.0
jungletian/TitanjumNote,2937,148,0,https://github.com/jungletian/TitanjumNote,1.0,4025,2.0,5.0
elasticfence/elasticsearch-http-user-auth,2869,148,10,https://github.com/elasticfence/elasticsearch-http-user-auth,1.0,1815,2.5,2.0
mrmilu/WPEditText,3073,148,1,https://github.com/mrmilu/WPEditText,20.0,147,7.0,2.0
lassana/continuous-audiorecorder,3670,147,0,https://github.com/lassana/continuous-audiorecorder,0.0,661,2.0,3.0
dstl/baleen,2929,147,7,https://github.com/dstl/baleen,1.0,71776,5.0,51.0
bytehala/android-mqtt-quickstart,2724,147,0,https://github.com/bytehala/android-mqtt-quickstart,0.0,2429,5.0,3.0
luugiathuy/Remote-Bluetooth-Android,4570,147,0,https://github.com/luugiathuy/Remote-Bluetooth-Android,0.0,724,3.0,3.0
huijimuhe/Luban-Circle-Demo,2596,146,0,https://github.com/huijimuhe/Luban-Circle-Demo,0.0,2312,2.0,4.0
xuningjack/select_picture_module,2389,146,0,https://github.com/xuningjack/select_picture_module,1.0,5684,4.0,7.0
Jhuster/ImageCropper,3169,146,3,https://github.com/Jhuster/ImageCropper,1.0,765,5.0,3.0
donlan/Tuyi,2750,146,0,https://github.com/donlan/Tuyi,0.0,53011,2.0,7.0
patrick-doyle/CrossBow,3516,146,0,https://github.com/patrick-doyle/CrossBow,0.0,9495,3.0,31.0
bitquest/bitquest,2877,146,0,https://github.com/bitquest/bitquest,0.0,3188,5.0,2.0
yfiton/yfiton,2812,146,3,https://github.com/yfiton/yfiton,0.0,3634,2.0,7.0
watson-developer-cloud/assistant-with-discovery,2624,145,2,https://github.com/watson-developer-cloud/assistant-with-discovery,0.5,550,7.0,2.0
00ec454/Ask,2704,145,0,https://github.com/00ec454/Ask,0.0,421,2.5,2.0
spring-attic/spring-cloud-etcd,3128,145,0,https://github.com/spring-attic/spring-cloud-etcd,0.0,916,5.5,2.0
xuningjack/edittext_with_delete_button,2389,145,0,https://github.com/xuningjack/edittext_with_delete_button,1.5,101,1.5,2.0
liuguangqiang/AndroidDesignSupportSample,3026,145,0,https://github.com/liuguangqiang/AndroidDesignSupportSample,0.5,513,3.0,3.0
chaokunyang/cloud-shop,2402,145,0,https://github.com/chaokunyang/cloud-shop,0.0,627,4.0,4.0
vhakulinen/neovim-intellij-complete,2710,145,2,https://github.com/vhakulinen/neovim-intellij-complete,0.0,774,4.0,2.0
VictorAlbertos/Mockery,2620,145,5,https://github.com/VictorAlbertos/Mockery,0.0,6272,2.0,4.0
shanyao0/TabPagerIndicatorDemo,2639,145,0,https://github.com/shanyao0/TabPagerIndicatorDemo,0.0,1227,7.0,3.0
asciidoctor/asciidoctor-gradle-examples,3128,145,0,https://github.com/asciidoctor/asciidoctor-gradle-examples,0.0,10,0.0,1.0
michelelacorte/RetractableToolbar,2860,145,0,https://github.com/michelelacorte/RetractableToolbar,0.0,387,2.0,2.0
gaoyangcr7/BiometricPromptDemo,1899,145,0,https://github.com/gaoyangcr7/BiometricPromptDemo,0.0,699,3.0,2.0
kabutz/javaspecialists,4138,145,0,https://github.com/kabutz/javaspecialists,0.0,6843,1.0,7.0
Rukey7/TagLayout,2612,144,7,https://github.com/Rukey7/TagLayout,0.0,2628,2.0,3.0
252217616/murfree,1534,144,0,https://github.com/252217616/murfree,2.0,832,3.0,4.0
SuperSaltedFish/ChatProject,2151,144,0,https://github.com/SuperSaltedFish/ChatProject,0.0,40876,2.0,17.0
LineChen/PileLayout,2487,144,0,https://github.com/LineChen/PileLayout,0.0,321,3.0,3.0
shehuan/RecyclerViewAdapter,2572,144,7,https://github.com/shehuan/RecyclerViewAdapter,0.0,1281,2.0,3.0
claudiodegio/MsvSearch,2476,144,0,https://github.com/claudiodegio/MsvSearch,1.0,1686,3.0,7.0
thiagolocatelli/parse4j,3496,144,0,https://github.com/thiagolocatelli/parse4j,0.0,6966,2.0,8.0
mingcheng/Tracker,4171,144,0,https://github.com/mingcheng/Tracker,1.0,2542,4.0,5.0
CrazyZty/ComposeAudio,2641,144,0,https://github.com/CrazyZty/ComposeAudio,0.0,6558,2.0,3.0
Haehnchen/idea-php-generics-plugin,1544,144,0,https://github.com/Haehnchen/idea-php-generics-plugin,1.0,2819,6.0,6.0
niniloveyou/SwipeRecyclerView,2514,143,0,https://github.com/niniloveyou/SwipeRecyclerView,0.0,718,3.0,4.0
FunriLy/springboot-study,2424,143,0,https://github.com/FunriLy/springboot-study,0.0,1434,3.0,4.0
dmallcott/DismissibleImageView,2313,142,3,https://github.com/dmallcott/DismissibleImageView,0.0,755,4.0,2.0
NovelanceF/Dribbble_rebuild,3519,142,0,https://github.com/NovelanceF/Dribbble_rebuild,0.0,13140,2.0,5.0
iamralpht/gravitas,3244,142,0,https://github.com/iamralpht/gravitas,1.0,328,1.0,2.0
android10/frodo2,2470,142,0,https://github.com/android10/frodo2,0.0,2800,3.0,2.0
rylexr/android-show-hide-toolbar,3062,142,0,https://github.com/rylexr/android-show-hide-toolbar,0.0,728,2.5,2.0
AppCanOpenSource/appcan-android,3187,142,5,https://github.com/AppCanOpenSource/appcan-android,0.0,36720,2.0,5.0
romainpiel/Michelangelo,3522,142,0,https://github.com/romainpiel/Michelangelo,0.0,136,4.0,2.0
chen-xiao-dong/RichEditText,2908,142,0,https://github.com/chen-xiao-dong/RichEditText,0.0,1039,1.5,3.0
ronak-lm/android-watchlist,2819,142,1,https://github.com/ronak-lm/android-watchlist,0.0,4419,3.0,5.0
Zweihui/ViscousSwipeItem,2473,142,0,https://github.com/Zweihui/ViscousSwipeItem,0.0,617,2.5,3.0
nekopanda/logbook,3353,142,67,https://github.com/nekopanda/logbook,0.0,37771,3.0,9.0
trecloux/yeoman-maven-plugin,3794,141,0,https://github.com/trecloux/yeoman-maven-plugin,54.0,173,8.0,2.0
hiwhitley/AmmountView,2613,141,0,https://github.com/hiwhitley/AmmountView,0.0,116,1.5,2.0
zqljintu/Memory-capsule,1938,141,0,https://github.com/zqljintu/Memory-capsule,0.0,6312,2.0,5.0
googlearchive/AndroidDrawing,3727,141,0,https://github.com/googlearchive/AndroidDrawing,0.5,1192,3.0,3.0
mylhyl/AndroidSuperDialog,2743,141,0,https://github.com/mylhyl/AndroidSuperDialog,0.0,2564,2.0,4.0
armcha/MVP-Architecture-Components,2303,141,0,https://github.com/armcha/MVP-Architecture-Components,0.0,377,2.0,4.0
DeqingSun/ESP8266-Dash-Button,3074,141,0,https://github.com/DeqingSun/ESP8266-Dash-Button,2.0,1640,2.0,3.0
androidflux/flux,2828,141,0,https://github.com/androidflux/flux,0.0,183,2.0,2.0
Batterii/PagingRecycler,2722,141,2,https://github.com/Batterii/PagingRecycler,0.5,254,2.0,2.0
githubwing/CustomBehavior,2578,141,0,https://github.com/githubwing/CustomBehavior,0.0,144,3.0,2.0
apache/incubator-brooklyn,3422,141,0,https://github.com/apache/incubator-brooklyn,0.0,223337,3.0,44.0
qzind/qz-print,3376,140,9,https://github.com/qzind/qz-print,0.0,9399,1.0,12.0
chensoul/learning-hadoop,3459,140,1,https://github.com/chensoul/learning-hadoop,0.0,7987,2.0,3.0
xiaanming/SlidingFinish,3473,140,0,https://github.com/xiaanming/SlidingFinish,0.0,396,2.0,4.0
paveldudka/AndroidRippleDemo,3342,140,0,https://github.com/paveldudka/AndroidRippleDemo,3.0,60,6.0,2.0
xiazdong/RecyclerViewDemo,2528,140,0,https://github.com/xiazdong/RecyclerViewDemo,0.0,1055,4.0,4.0
codinguser/android_contact_picker,4303,140,0,https://github.com/codinguser/android_contact_picker,1.0,399,6.0,4.0
Alan-Mo/ImageSelectAndCutDemo,2560,140,0,https://github.com/Alan-Mo/ImageSelectAndCutDemo,0.0,124,2.0,2.0
leerduo/FilterDropDownMenu,3027,140,0,https://github.com/leerduo/FilterDropDownMenu,3.0,615,2.0,2.0
kenyee/android-ddp-client,3697,140,0,https://github.com/kenyee/android-ddp-client,0.0,694,1.0,2.0
adyliu/zkclient,4172,140,2,https://github.com/adyliu/zkclient,0.0,2247,1.0,5.0
tekinarslan/AndroidPdfViewer,3260,140,0,https://github.com/tekinarslan/AndroidPdfViewer,0.0,5324,2.0,3.0
danialgoodwin/android-widget-keyboardless-edittext,3389,140,0,https://github.com/danialgoodwin/android-widget-keyboardless-edittext,0.5,236,1.0,2.0
jerryion/DragMoreScrollView,2267,140,0,https://github.com/jerryion/DragMoreScrollView,0.0,607,2.0,2.0
bouncestorage/chaos-http-proxy,3098,139,2,https://github.com/bouncestorage/chaos-http-proxy,0.0,598,4.0,2.0
smuyyh/CommonLibary,2714,139,0,https://github.com/smuyyh/CommonLibary,3.0,11663,3.0,3.0
m039/beacon-keeper,3190,139,3,https://github.com/m039/beacon-keeper,0.0,1806,3.0,4.0
sevar83/indeterminate-checkbox,2896,139,0,https://github.com/sevar83/indeterminate-checkbox,0.0,475,2.0,2.0
panpf/pager-indicator,3684,139,4,https://github.com/panpf/pager-indicator,0.0,724,2.0,3.0
hanks-zyh/ScrollViewOnTouch,3184,139,0,https://github.com/hanks-zyh/ScrollViewOnTouch,0.5,66,4.5,2.0
bulletnoid/StaggeredGridView,3663,139,0,https://github.com/bulletnoid/StaggeredGridView,0.5,5693,4.0,7.0
xuningjack/CustomClock,2388,139,0,https://github.com/xuningjack/CustomClock,0.0,188,3.0,2.0
Jerey-Jobs/KeepGank,2406,139,1,https://github.com/Jerey-Jobs/KeepGank,0.0,15150,3.0,7.0
postalservice14/vuejs-plugin,2850,139,0,https://github.com/postalservice14/vuejs-plugin,0.5,108,2.5,2.0
Ellzord/JALSE,3222,139,13,https://github.com/Ellzord/JALSE,0.0,8548,3.0,5.0
swaechter/angularj-universal,2339,139,3,https://github.com/swaechter/angularj-universal,0.0,801,3.0,2.0
processing-r/Processing.R,2578,139,12,https://github.com/processing-r/Processing.R,1.0,5250,2.0,3.0
chg122345/jleopard,1979,139,5,https://github.com/chg122345/jleopard,1.0,4952,2.0,5.0
FasterXML/jackson-dataformat-yaml,4185,139,0,https://github.com/FasterXML/jackson-dataformat-yaml,1.0,4456,3.0,4.0
filoghost/HolographicDisplays,3461,339,0,https://github.com/filoghost/HolographicDisplays,0.0,14819,5.0,5.0
Mirror0oo0/im,69,339,0,https://github.com/Mirror0oo0/im,0.0,3285,5.0,4.0
Netflix/recipes-rss,3862,339,0,https://github.com/Netflix/recipes-rss,0.0,940,4.0,2.0
je-ge/spring-boot,2485,338,0,https://github.com/je-ge/spring-boot,0.0,1109,4.0,4.0
ismoli/DynamicRecyclerView,3180,338,0,https://github.com/ismoli/DynamicRecyclerView,0.0,748,3.0,4.0
mikepenz/ItemAnimators,2805,338,12,https://github.com/mikepenz/ItemAnimators,1.0,2033,2.0,4.0
yeungeek/monkey-android,2712,337,1,https://github.com/yeungeek/monkey-android,0.0,5267,4.0,6.0
pcevikogullari/AndroidShortcuts,2519,337,0,https://github.com/pcevikogullari/AndroidShortcuts,0.0,34,3.0,2.0
duanhong169/ColorPicker,1887,337,9,https://github.com/duanhong169/ColorPicker,0.0,921,2.5,3.0
eclipse-ee4j/glassfish,1825,336,33,https://github.com/eclipse-ee4j/glassfish,1.0,283050,4.0,16.0
Glucosio/glucosio-android,3013,335,28,https://github.com/Glucosio/glucosio-android,0.0,10561,3.0,4.0
openmessaging/benchmark,2145,335,0,https://github.com/openmessaging/benchmark,0.0,5198,2.0,4.0
wayn111/waynboot-mall,1237,335,0,https://github.com/wayn111/waynboot-mall,0.0,8487,4.0,4.0
antonkrasov/AndroidProgressLayout,3231,334,0,https://github.com/antonkrasov/AndroidProgressLayout,3.0,356,7.0,2.0
neykov/extract-tls-secrets,3117,334,4,https://github.com/neykov/extract-tls-secrets,1.0,558,4.0,4.0
wicketstuff/core,4641,333,2,https://github.com/wicketstuff/core,0.0,101682,3.0,16.0
consp1racy/android-support-preference,3045,333,10,https://github.com/consp1racy/android-support-preference,1.0,9215,5.0,6.0
MatusKysel/EMVemulator,3451,333,2,https://github.com/MatusKysel/EMVemulator,8.0,342,4.0,3.0
reoky/android-crackme-challenge,3270,332,0,https://github.com/reoky/android-crackme-challenge,1.0,1701,6.0,2.0
wepe/PPD_RiskControlCompetition,2673,332,0,https://github.com/wepe/PPD_RiskControlCompetition,1.0,3818,2.0,2.0
halzhang/StartupNews,3844,331,0,https://github.com/halzhang/StartupNews,0.0,5096,3.0,4.0
streamsupport/streamsupport,2852,331,23,https://github.com/streamsupport/streamsupport,0.0,108463,4.0,68.0
amigoscode/full-stack-professional,276,331,0,https://github.com/amigoscode/full-stack-professional,0.0,1348,5.0,4.0
yixia/VitamioBundleStudio,2357,329,0,https://github.com/yixia/VitamioBundleStudio,0.0,6608,3.0,4.0
GadgetCheck/TinderView,2876,328,0,https://github.com/GadgetCheck/TinderView,0.0,1446,3.0,3.0
amazon-archives/amazon-kinesis-connectors,3579,328,3,https://github.com/amazon-archives/amazon-kinesis-connectors,1.0,3495,6.0,4.0
liuguangli/FloatUtil,2516,328,0,https://github.com/liuguangli/FloatUtil,0.0,1950,3.0,3.0
AlanCheen/PracticeDemo,3006,328,0,https://github.com/AlanCheen/PracticeDemo,0.0,6913,2.0,6.0
pocmo/Yaaic,5222,327,2,https://github.com/pocmo/Yaaic,2.0,6447,5.0,4.0
Ifxcyr/PathLayoutManager,1937,327,0,https://github.com/Ifxcyr/PathLayoutManager,0.0,1692,2.0,2.0
wendux/WebViewJavascriptBridge,2064,327,0,https://github.com/wendux/WebViewJavascriptBridge,0.0,1675,3.0,3.0
petterobam/html2file,1996,327,0,https://github.com/petterobam/html2file,1.0,3158,3.0,2.0
hitherejoe/Constraints,2674,326,0,https://github.com/hitherejoe/Constraints,0.0,1215,4.0,4.0
marcelpinto/RxFlux,2897,326,2,https://github.com/marcelpinto/RxFlux,0.0,1147,3.0,2.0
giraud/reasonml-idea-plugin,2424,326,0,https://github.com/giraud/reasonml-idea-plugin,3.0,47819,6.0,10.0
BasicAirData/GPSLogger,3251,326,44,https://github.com/BasicAirData/GPSLogger,0.0,8326,2.0,5.0
vladexologija/PinterestListView,3950,324,0,https://github.com/vladexologija/PinterestListView,0.0,183,2.0,2.0
ybq/nougat-boot-animation,2603,324,0,https://github.com/ybq/nougat-boot-animation,1.0,130,5.0,3.0
leonchen83/redis-rdb-cli,1901,324,40,https://github.com/leonchen83/redis-rdb-cli,0.0,13892,3.0,5.0
antoniolg/DaggerExample,3381,323,0,https://github.com/antoniolg/DaggerExample,0.5,287,3.0,3.0
cescoffier/vertx-microservices-workshop,2712,323,0,https://github.com/cescoffier/vertx-microservices-workshop,1.0,2223,6.0,4.0
mkch/android-wifi-connecter,3025,323,0,https://github.com/mkch/android-wifi-connecter,0.0,1276,4.0,3.0
google/mug,2403,323,43,https://github.com/google/mug,0.0,26752,3.0,9.0
lemonlabs/ExpandableButtonMenu,3557,323,2,https://github.com/lemonlabs/ExpandableButtonMenu,0.0,584,2.0,2.0
naver/fixture-monkey,756,323,39,https://github.com/naver/fixture-monkey,0.0,17187,2.0,7.0
evant/rxloader,3496,322,0,https://github.com/evant/rxloader,0.0,2271,2.0,4.0
umeng/apf,3821,321,0,https://github.com/umeng/apf,0.0,157,2.0,2.0
SignalR/java-client,3530,321,0,https://github.com/SignalR/java-client,0.0,6863,2.0,4.0
fennifith/Alarmio,2214,321,13,https://github.com/fennifith/Alarmio,1.0,3886,5.0,7.0
sdaschner/jaxrs-analyzer,3121,320,6,https://github.com/sdaschner/jaxrs-analyzer,1.0,11229,3.0,5.0
jakebonk/BoardView,2285,320,2,https://github.com/jakebonk/BoardView,0.0,1375,2.0,3.0
johnkil/SideNavigation,4104,319,2,https://github.com/johnkil/SideNavigation,0.0,392,2.0,3.0
satya-verma/Data-Structures-and-Algorithms--using-JAVA,1208,319,0,https://github.com/satya-verma/Data-Structures-and-Algorithms--using-JAVA,0.0,1346,1.0,1.0
wepe/tgboost,2473,318,0,https://github.com/wepe/tgboost,0.0,1608,2.5,2.0
Commit451/ElasticDragDismissLayout,2788,317,0,https://github.com/Commit451/ElasticDragDismissLayout,0.0,716,4.0,3.0
AlexDisler/cordova-plugin-inapppurchase,2756,316,0,https://github.com/AlexDisler/cordova-plugin-inapppurchase,0.0,1661,2.0,3.0
3pillarlabs/socialauth-android,3655,316,0,https://github.com/3pillarlabs/socialauth-android,0.0,4154,5.0,8.0
Civitasv/AMapPoi,877,316,13,https://github.com/Civitasv/AMapPoi,1.0,4236,5.0,3.0
slidenerd/materialtest,3108,314,0,https://github.com/slidenerd/materialtest,1.0,2674,4.0,4.0
promeG/XLog,3109,313,2,https://github.com/promeG/XLog,2.0,1772,2.0,2.0
easemob/sdkdemoapp3.0_android,2946,313,0,https://github.com/easemob/sdkdemoapp3.0_android,0.0,25603,1.0,7.0
ameizi/spring-quartz-cluster-sample,2597,313,0,https://github.com/ameizi/spring-quartz-cluster-sample,1.5,489,5.5,2.0
matthewrkula/AnimatedPathView,3513,313,0,https://github.com/matthewrkula/AnimatedPathView,0.0,122,4.0,2.0
hacktoberfest17/programming,2160,312,6,https://github.com/hacktoberfest17/programming,0.0,6328,2.0,10.0
ongakuer/ViewPagerHeaderScrollDemo,3200,311,0,https://github.com/ongakuer/ViewPagerHeaderScrollDemo,1.0,845,5.0,3.0
oyachai/HearthSim,3374,311,0,https://github.com/oyachai/HearthSim,1.0,36569,4.0,17.0
dropbox/mypy-PyCharm-plugin,1934,311,0,https://github.com/dropbox/mypy-PyCharm-plugin,0.0,1058,6.0,6.0
react-native-component/react-native-smart-barcode,2620,310,0,https://github.com/react-native-component/react-native-smart-barcode,0.0,2343,3.0,2.0
kmshack/Android-TopScrollHelper,2900,309,0,https://github.com/kmshack/Android-TopScrollHelper,0.0,241,2.0,2.0
dreamlivemeng/UpMarqueeTextView-master,2612,309,0,https://github.com/dreamlivemeng/UpMarqueeTextView-master,0.0,156,1.0,2.0
yuweiguocn/SquareLoading,2489,308,3,https://github.com/yuweiguocn/SquareLoading,0.0,292,2.0,2.0
ryderchan/point-to-offer-edition2,2291,307,0,https://github.com/ryderchan/point-to-offer-edition2,1.0,4095,2.0,1.0
zjcscut/octopus,991,307,0,https://github.com/zjcscut/octopus,0.0,11793,3.0,4.0
ktgw0316/LightZone-backup,3903,306,31,https://github.com/ktgw0316/LightZone-backup,1.0,95131,2.0,11.0
CryptoKass/NoobChain-Tutorial-Part-1,2097,305,0,https://github.com/CryptoKass/NoobChain-Tutorial-Part-1,0.0,91,3.0,1.0
apache/commons-cli,5222,305,0,https://github.com/apache/commons-cli,1.0,5202,5.0,5.0
rjsvieira/floatingMenu,2324,304,4,https://github.com/rjsvieira/floatingMenu,1.0,1150,3.0,2.0
RikkaW/MaterialPreference,2747,304,15,https://github.com/RikkaW/MaterialPreference,1.0,8028,4.0,14.0
Clever-Wang/spring-boot-cas,1883,303,0,https://github.com/Clever-Wang/spring-boot-cas,1.0,1607,4.0,6.0
asf-transfer/optaplanner-quickstarts,1121,303,4,https://github.com/asf-transfer/optaplanner-quickstarts,0.0,7082,4.0,2.0
dromara/CloudEon,228,302,3,https://github.com/dromara/CloudEon,0.0,7866,3.0,2.0
AndroidDeveloperLB/ChipsLibrary,3447,301,0,https://github.com/AndroidDeveloperLB/ChipsLibrary,0.0,3764,2.0,5.0
baoyongzhang/ParcelableGenerator,3388,301,1,https://github.com/baoyongzhang/ParcelableGenerator,1.0,682,3.0,2.0
librespeed/speedtest-android,1463,301,8,https://github.com/librespeed/speedtest-android,0.0,3486,2.0,2.0
GlenKPeterson/Paguro,3511,300,18,https://github.com/GlenKPeterson/Paguro,0.0,19457,4.0,14.0
bes2008/sqlhelper,1593,300,51,https://github.com/bes2008/sqlhelper,0.0,33673,2.0,34.0
androidthings/doorbell,2466,298,0,https://github.com/androidthings/doorbell,0.0,506,3.5,3.0
angelozerr/jdt-codemining,2030,298,0,https://github.com/angelozerr/jdt-codemining,1.0,3201,7.0,3.0
eventuate-examples/eventuate-examples-java-spring-todo-list,2825,298,0,https://github.com/eventuate-examples/eventuate-examples-java-spring-todo-list,0.0,659,4.0,2.0
slugify/slugify,4080,297,0,https://github.com/slugify/slugify,3.0,123,6.0,1.0
jakubkinst/Android-ViewModelBinding,2865,297,0,https://github.com/jakubkinst/Android-ViewModelBinding,0.0,704,4.5,3.0
cesardeazevedo/react-native-collapsing-toolbar,2297,296,3,https://github.com/cesardeazevedo/react-native-collapsing-toolbar,1.0,322,4.0,2.0
mars05/crud-intellij-plugin,1593,296,10,https://github.com/mars05/crud-intellij-plugin,1.0,2765,4.0,9.0
antkaynak/Keyist-Ecommerce,1945,296,0,https://github.com/antkaynak/Keyist-Ecommerce,0.0,3644,4.0,4.0
DevinShine/easyloadingbtn,3091,295,0,https://github.com/DevinShine/easyloadingbtn,0.0,304,2.0,2.0
mmin18/Dex65536,3477,349,0,https://github.com/mmin18/Dex65536,49995000.0,180136,0.0,2.0
laobie/SelectableTextHelper,2566,349,4,https://github.com/laobie/SelectableTextHelper,0.0,820,2.0,2.0
spring-projects-experimental/spring-boot-migrator,574,349,7,https://github.com/spring-projects-experimental/spring-boot-migrator,1.0,47518,5.0,11.0
zzhoujay/MaterialDesignColor,3000,348,0,https://github.com/zzhoujay/MaterialDesignColor,0.0,26,2.0,2.0
5wimming/gadgetinspector,949,348,0,https://github.com/5wimming/gadgetinspector,1.0,5416,4.0,6.0
NoRulesJustFeels/Fling,3691,348,0,https://github.com/NoRulesJustFeels/Fling,0.0,4031,2.0,9.0
ljqloveyou123/perfect-mvp,2120,347,0,https://github.com/ljqloveyou123/perfect-mvp,0.0,954,3.0,3.0
nyholku/purejavacomm,4539,347,2,https://github.com/nyholku/purejavacomm,0.0,8353,3.0,8.0
cloudevents/sdk-java,1819,346,21,https://github.com/cloudevents/sdk-java,1.0,10276,6.0,4.0
JetBrains/java-annotations,2036,346,15,https://github.com/JetBrains/java-annotations,0.0,69,0.5,1.0
SerCeMan/jnr-fuse,3031,345,3,https://github.com/SerCeMan/jnr-fuse,0.0,2686,3.0,7.0
bancolombia/scaffold-clean-architecture,1381,345,84,https://github.com/bancolombia/scaffold-clean-architecture,0.0,897,4.0,3.0
ustwo/clockwise,3171,345,0,https://github.com/ustwo/clockwise,0.0,2202,2.0,3.0
EddieRingle/android-undergarment,4044,344,0,https://github.com/EddieRingle/android-undergarment,0.0,463,1.0,2.0
llSourcell/A_Guide_to_Running_Tensorflow_Models_on_Android,2283,344,0,https://github.com/llSourcell/A_Guide_to_Running_Tensorflow_Models_on_Android,0.0,6276,0.0,2.0
lewismcgeary/AndroidtoAppleVectorLogo,2921,343,1,https://github.com/lewismcgeary/AndroidtoAppleVectorLogo,0.0,39,2.0,2.0
nokia/RED,2891,343,42,https://github.com/nokia/RED,1.0,197225,5.0,11.0
thekrakken/java-grok,3887,343,0,https://github.com/thekrakken/java-grok,0.0,1339,4.0,4.0
wumke/react-native-exit-app,2291,343,1,https://github.com/wumke/react-native-exit-app,1.0,55,4.5,2.0
erdemcer/kafka-connect-oracle,1865,343,0,https://github.com/erdemcer/kafka-connect-oracle,8.5,1476,1.5,2.0
yudiandemingzi/spring-boot-sharding-sphere,1436,343,0,https://github.com/yudiandemingzi/spring-boot-sharding-sphere,0.0,169,2.0,1.0
zhaoyachao/zdh_web,1319,343,0,https://github.com/zhaoyachao/zdh_web,1.0,38248,3.0,3.0
SenhLinsh/Utils-Everywhere,2625,342,12,https://github.com/SenhLinsh/Utils-Everywhere,8.0,9532,3.0,8.0
dianrong/UniAuth,2457,341,0,https://github.com/dianrong/UniAuth,1.0,86794,3.0,6.0
coyarzun89/FabTransitionActivity,2871,341,0,https://github.com/coyarzun89/FabTransitionActivity,2.5,488,2.0,4.0
huangruiLearn/HRLChatUi,1732,340,0,https://github.com/huangruiLearn/HRLChatUi,0.0,3832,1.5,3.0
denimgroup/threadfix,3568,340,0,https://github.com/denimgroup/threadfix,1.0,86325,5.0,12.0
je-ge/spring-boot,2485,338,0,https://github.com/je-ge/spring-boot,0.0,1109,4.0,4.0
hymanme/MaterialHome,2618,338,0,https://github.com/hymanme/MaterialHome,0.0,13162,3.0,7.0
greenfrvr/hashtag-view,2939,337,7,https://github.com/greenfrvr/hashtag-view,1.0,1360,2.0,3.0
yeungeek/monkey-android,2712,337,1,https://github.com/yeungeek/monkey-android,0.0,5267,4.0,6.0
ApplikeySolutions/OrionPreview,2401,336,0,https://github.com/ApplikeySolutions/OrionPreview,0.0,363,1.5,2.0
krazykira/VidEffects,2956,336,2,https://github.com/krazykira/VidEffects,0.0,1234,2.0,3.0
HMS-Core/hms-ml-demo,1210,335,0,https://github.com/HMS-Core/hms-ml-demo,0.0,43061,3.0,4.0
antonkrasov/AndroidProgressLayout,3231,334,0,https://github.com/antonkrasov/AndroidProgressLayout,3.0,356,7.0,2.0
lidong1665/Android-UploadMultipartImage,2754,334,0,https://github.com/lidong1665/Android-UploadMultipartImage,1.0,4203,3.0,3.0
graphaware/neo4j-nlp,2701,334,1,https://github.com/graphaware/neo4j-nlp,1.0,12770,3.0,5.0
jenkinsci/plugin-installation-manager-tool,1562,334,53,https://github.com/jenkinsci/plugin-installation-manager-tool,1.0,4782,3.0,5.0
cuzz1/springboot-learning,1820,334,0,https://github.com/cuzz1/springboot-learning,0.0,1000,3.0,4.0
TuGraph-family/tugraph-analytics,101,333,1,https://github.com/TuGraph-family/tugraph-analytics,0.0,145765,5.0,25.0
Percy0601/boot-dubbo,3032,331,0,https://github.com/Percy0601/boot-dubbo,0.0,368,3.0,2.0
puniverse/galaxy,4097,331,3,https://github.com/puniverse/galaxy,1.0,25546,3.0,28.0
ballerina-platform/lsp4intellij,1708,331,13,https://github.com/ballerina-platform/lsp4intellij,1.0,5823,6.5,4.0
ArcBees/GWTP,4027,330,25,https://github.com/ArcBees/GWTP,0.0,17810,4.0,19.0
Sayi/swagger-dubbo,2201,330,1,https://github.com/Sayi/swagger-dubbo,0.0,1532,2.0,1.0
angelozerr/angularjs-eclipse,3591,328,5,https://github.com/angelozerr/angularjs-eclipse,1.0,6666,4.0,5.0
medcl/elasticsearch-analysis-stconvert,3973,328,179,https://github.com/medcl/elasticsearch-analysis-stconvert,0.5,471,5.0,2.0
GadgetCheck/TinderView,2876,328,0,https://github.com/GadgetCheck/TinderView,0.0,1446,3.0,3.0
amazon-archives/amazon-kinesis-connectors,3579,328,3,https://github.com/amazon-archives/amazon-kinesis-connectors,1.0,3495,6.0,4.0
controlwear/virtual-joystick-android,2810,327,0,https://github.com/controlwear/virtual-joystick-android,0.0,362,1.0,2.0
hitherejoe/Constraints,2674,326,0,https://github.com/hitherejoe/Constraints,0.0,1215,4.0,4.0
awslabs/route53-infima,3597,326,0,https://github.com/awslabs/route53-infima,1.0,1094,3.0,4.0
rundeck-plugins/ansible-plugin,2742,326,40,https://github.com/rundeck-plugins/ansible-plugin,1.0,3056,2.0,2.0
marcelpinto/RxFlux,2897,326,2,https://github.com/marcelpinto/RxFlux,0.0,1147,3.0,2.0
