file,class,method,variable,usage
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\util\BitmapUtils.java,me.storm.ninegag.util.BitmapUtils,"drawViewToBitmap/6[me.storm.ninegag.util.View,int,int,float,float,int]",bmpHeight,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\util\BitmapUtils.java,me.storm.ninegag.util.BitmapUtils,"drawViewToBitmap/6[me.storm.ninegag.util.View,int,int,float,float,int]",translateX,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\util\BitmapUtils.java,me.storm.ninegag.util.BitmapUtils,"drawViewToBitmap/6[me.storm.ninegag.util.View,int,int,float,float,int]",width,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\util\BitmapUtils.java,me.storm.ninegag.util.BitmapUtils,"drawViewToBitmap/6[me.storm.ninegag.util.View,int,int,float,float,int]",scale,5
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\util\BitmapUtils.java,me.storm.ninegag.util.BitmapUtils,"drawViewToBitmap/6[me.storm.ninegag.util.View,int,int,float,float,int]",dest,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\util\BitmapUtils.java,me.storm.ninegag.util.BitmapUtils,"drawViewToBitmap/6[me.storm.ninegag.util.View,int,int,float,float,int]",downSampling,6
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\util\BitmapUtils.java,me.storm.ninegag.util.BitmapUtils,"drawViewToBitmap/6[me.storm.ninegag.util.View,int,int,float,float,int]",height,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\util\BitmapUtils.java,me.storm.ninegag.util.BitmapUtils,"drawViewToBitmap/4[me.storm.ninegag.util.View,int,int,int]",view,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\util\BitmapUtils.java,me.storm.ninegag.util.BitmapUtils,"drawViewToBitmap/4[me.storm.ninegag.util.View,int,int,int]",width,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\util\BitmapUtils.java,me.storm.ninegag.util.BitmapUtils,"drawViewToBitmap/4[me.storm.ninegag.util.View,int,int,int]",downSampling,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\util\BitmapUtils.java,me.storm.ninegag.util.BitmapUtils,"drawViewToBitmap/4[me.storm.ninegag.util.View,int,int,int]",height,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\data\BitmapLruCache.java,me.storm.ninegag.data.BitmapLruCache,BitmapLruCache/1[int],maxSize,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\data\BitmapLruCache.java,me.storm.ninegag.data.BitmapLruCache,getBitmap/1[java.lang.String],url,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\data\BitmapLruCache.java,me.storm.ninegag.data.BitmapLruCache,"sizeOf/2[java.lang.String,me.storm.ninegag.data.Bitmap]",bitmap,3
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\data\BitmapLruCache.java,me.storm.ninegag.data.BitmapLruCache,"sizeOf/2[java.lang.String,me.storm.ninegag.data.Bitmap]",key,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\data\BitmapLruCache.java,me.storm.ninegag.data.BitmapLruCache,"putBitmap/2[java.lang.String,me.storm.ninegag.data.Bitmap]",bitmap,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\data\BitmapLruCache.java,me.storm.ninegag.data.BitmapLruCache,"putBitmap/2[java.lang.String,me.storm.ninegag.data.Bitmap]",url,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\LoadingFooter.java,me.storm.ninegag.view.LoadingFooter,LoadingFooter/1[me.storm.ninegag.view.Context],context,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\LoadingFooter.java,me.storm.ninegag.view.LoadingFooter,setState/1[me.storm.ninegag.view.LoadingFooter.State],status,3
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\LoadingFooter.java,me.storm.ninegag.view.LoadingFooter,"setState/2[me.storm.ninegag.view.LoadingFooter.State,long]",delay,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\LoadingFooter.java,me.storm.ninegag.view.LoadingFooter,"setState/2[me.storm.ninegag.view.LoadingFooter.State,long]",state,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\ProgressWheel.java,me.storm.ninegag.view.ProgressWheel,setBarWidth/1[int],barWidth,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\ProgressWheel.java,me.storm.ninegag.view.ProgressWheel,setBarColor/1[int],barColor,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\ProgressWheel.java,me.storm.ninegag.view.ProgressWheel,setBarLength/1[int],barLength,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\ProgressWheel.java,me.storm.ninegag.view.ProgressWheel,setPaddingRight/1[int],paddingRight,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\ProgressWheel.java,me.storm.ninegag.view.ProgressWheel,setRimColor/1[int],rimColor,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\ProgressWheel.java,me.storm.ninegag.view.ProgressWheel,"onSizeChanged/4[int,int,int,int]",oldw,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\ProgressWheel.java,me.storm.ninegag.view.ProgressWheel,"onSizeChanged/4[int,int,int,int]",oldh,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\ProgressWheel.java,me.storm.ninegag.view.ProgressWheel,"onSizeChanged/4[int,int,int,int]",w,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\ProgressWheel.java,me.storm.ninegag.view.ProgressWheel,"onSizeChanged/4[int,int,int,int]",h,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\ProgressWheel.java,me.storm.ninegag.view.ProgressWheel,setSpinSpeed/1[int],spinSpeed,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\ProgressWheel.java,me.storm.ninegag.view.ProgressWheel,setTextSize/1[int],textSize,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\ProgressWheel.java,me.storm.ninegag.view.ProgressWheel,parseAttributes/1[me.storm.ninegag.view.TypedArray],a,13
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\ProgressWheel.java,me.storm.ninegag.view.ProgressWheel,setPaddingTop/1[int],paddingTop,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\ProgressWheel.java,me.storm.ninegag.view.ProgressWheel,onDraw/1[me.storm.ninegag.view.Canvas],offsetNum,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\ProgressWheel.java,me.storm.ninegag.view.ProgressWheel,onDraw/1[me.storm.ninegag.view.Canvas],canvas,6
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\ProgressWheel.java,me.storm.ninegag.view.ProgressWheel,onDraw/1[me.storm.ninegag.view.Canvas],s,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\ProgressWheel.java,me.storm.ninegag.view.ProgressWheel,onDraw/1[me.storm.ninegag.view.Canvas],offset,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\ProgressWheel.java,me.storm.ninegag.view.ProgressWheel,setCircleColor/1[int],circleColor,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\ProgressWheel.java,me.storm.ninegag.view.ProgressWheel,setProgress/1[int],i,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\ProgressWheel.java,me.storm.ninegag.view.ProgressWheel,setPaddingBottom/1[int],paddingBottom,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\ProgressWheel.java,me.storm.ninegag.view.ProgressWheel,setupBounds/0,minValue,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\ProgressWheel.java,me.storm.ninegag.view.ProgressWheel,setupBounds/0,yOffset,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\ProgressWheel.java,me.storm.ninegag.view.ProgressWheel,setupBounds/0,xOffset,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\ProgressWheel.java,me.storm.ninegag.view.ProgressWheel,"ProgressWheel/2[me.storm.ninegag.view.Context,me.storm.ninegag.view.AttributeSet]",context,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\ProgressWheel.java,me.storm.ninegag.view.ProgressWheel,"ProgressWheel/2[me.storm.ninegag.view.Context,me.storm.ninegag.view.AttributeSet]",attrs,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\ProgressWheel.java,me.storm.ninegag.view.ProgressWheel,setTextColor/1[int],textColor,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\ProgressWheel.java,me.storm.ninegag.view.ProgressWheel,setText/1[java.lang.String],text,3
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\ProgressWheel.java,me.storm.ninegag.view.ProgressWheel,setRimShader/1[me.storm.ninegag.view.Shader],shader,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\ProgressWheel.java,me.storm.ninegag.view.ProgressWheel,setDelayMillis/1[int],delayMillis,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\ProgressWheel.java,me.storm.ninegag.view.ProgressWheel,setCircleRadius/1[int],circleRadius,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\ProgressWheel.java,me.storm.ninegag.view.ProgressWheel,setPaddingLeft/1[int],paddingLeft,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\ProgressWheel.java,me.storm.ninegag.view.ProgressWheel,setRimWidth/1[int],rimWidth,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\extras\ShimmerAndroid\src\main\java\com\romainpiel\shimmer\ShimmerViewHelper.java,com.romainpiel.shimmer.ShimmerViewHelper$AnimationSetupCallback,onSetupAnimation/1[com.romainpiel.shimmer.View],target,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\util\ActionBarUtils.java,me.storm.ninegag.util.ActionBarUtils,findSplitActionBar/1[me.storm.ninegag.util.Activity],activity,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\util\ActionBarUtils.java,me.storm.ninegag.util.ActionBarUtils,findSplitActionBar/1[me.storm.ninegag.util.Activity],id,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\util\ActionBarUtils.java,me.storm.ninegag.util.ActionBarUtils,findActionBarContainer/1[me.storm.ninegag.util.Activity],activity,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\util\ActionBarUtils.java,me.storm.ninegag.util.ActionBarUtils,findActionBarContainer/1[me.storm.ninegag.util.Activity],id,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\FoldingDrawerLayout.java,me.storm.ninegag.view.FoldingDrawerLayout,closeDrawer/1[me.storm.ninegag.view.View],drawerView,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\FoldingDrawerLayout.java,me.storm.ninegag.view.FoldingDrawerLayout,FoldingDrawerLayout/1[me.storm.ninegag.view.Context],context,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\FoldingDrawerLayout.java,me.storm.ninegag.view.FoldingDrawerLayout,"FoldingDrawerLayout/3[me.storm.ninegag.view.Context,me.storm.ninegag.view.AttributeSet,int]",context,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\FoldingDrawerLayout.java,me.storm.ninegag.view.FoldingDrawerLayout,"FoldingDrawerLayout/3[me.storm.ninegag.view.Context,me.storm.ninegag.view.AttributeSet,int]",defStyle,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\FoldingDrawerLayout.java,me.storm.ninegag.view.FoldingDrawerLayout,"FoldingDrawerLayout/3[me.storm.ninegag.view.Context,me.storm.ninegag.view.AttributeSet,int]",attrs,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\FoldingDrawerLayout.java,me.storm.ninegag.view.FoldingDrawerLayout,getFoldingLayout/1[me.storm.ninegag.view.View],drawerView,4
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\FoldingDrawerLayout.java,me.storm.ninegag.view.FoldingDrawerLayout,isFoldingLayout/1[me.storm.ninegag.view.View],drawerView,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\FoldingDrawerLayout.java,me.storm.ninegag.view.FoldingDrawerLayout,onAttachedToWindow/0,foldingNavigationLayout,3
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\FoldingDrawerLayout.java,me.storm.ninegag.view.FoldingDrawerLayout,onAttachedToWindow/0,layPar,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\FoldingDrawerLayout.java,me.storm.ninegag.view.FoldingDrawerLayout,onAttachedToWindow/0,i,5
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\FoldingDrawerLayout.java,me.storm.ninegag.view.FoldingDrawerLayout,onAttachedToWindow/0,childCount,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\FoldingDrawerLayout.java,me.storm.ninegag.view.FoldingDrawerLayout,onAttachedToWindow/0,child,4
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\FoldingDrawerLayout.java,me.storm.ninegag.view.FoldingDrawerLayout,getRealDrawer/1[me.storm.ninegag.view.View],drawerView2,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\FoldingDrawerLayout.java,me.storm.ninegag.view.FoldingDrawerLayout,getRealDrawer/1[me.storm.ninegag.view.View],drawerView,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\FoldingDrawerLayout.java,me.storm.ninegag.view.FoldingDrawerLayout,"FoldingDrawerLayout/2[me.storm.ninegag.view.Context,me.storm.ninegag.view.AttributeSet]",context,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\FoldingDrawerLayout.java,me.storm.ninegag.view.FoldingDrawerLayout,"FoldingDrawerLayout/2[me.storm.ninegag.view.Context,me.storm.ninegag.view.AttributeSet]",attrs,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\FoldingDrawerLayout.java,me.storm.ninegag.view.FoldingDrawerLayout,isDrawerView2/1[me.storm.ninegag.view.View],absGravity,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\FoldingDrawerLayout.java,me.storm.ninegag.view.FoldingDrawerLayout,isDrawerView2/1[me.storm.ninegag.view.View],gravity,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\FoldingDrawerLayout.java,me.storm.ninegag.view.FoldingDrawerLayout,isDrawerView2/1[me.storm.ninegag.view.View],child,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\extras\ShimmerAndroid\src\main\java\com\romainpiel\shimmer\Shimmer.java,com.romainpiel.shimmer.Shimmer$Anonymous1,run/0,fromX,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\extras\ShimmerAndroid\src\main\java\com\romainpiel\shimmer\Shimmer.java,com.romainpiel.shimmer.Shimmer$Anonymous1,run/0,toX,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\util\CacheUtils.java,me.storm.ninegag.util.CacheUtils,getExternalCacheDir/1[me.storm.ninegag.util.Context],cacheDir,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\util\CacheUtils.java,me.storm.ninegag.util.CacheUtils,getExternalCacheDir/1[me.storm.ninegag.util.Context],context,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\extras\ShimmerAndroid\src\main\java\com\romainpiel\shimmer\ShimmerViewBase.java,com.romainpiel.shimmer.ShimmerViewBase,setGradientX/1[float],gradientX,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\extras\ShimmerAndroid\src\main\java\com\romainpiel\shimmer\ShimmerViewBase.java,com.romainpiel.shimmer.ShimmerViewBase,setPrimaryColor/1[int],primaryColor,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\extras\ShimmerAndroid\src\main\java\com\romainpiel\shimmer\ShimmerViewBase.java,com.romainpiel.shimmer.ShimmerViewBase,setAnimationSetupCallback/1[com.romainpiel.shimmer.ShimmerViewHelper.AnimationSetupCallback],callback,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\extras\ShimmerAndroid\src\main\java\com\romainpiel\shimmer\ShimmerViewBase.java,com.romainpiel.shimmer.ShimmerViewBase,setReflectionColor/1[int],reflectionColor,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\extras\ShimmerAndroid\src\main\java\com\romainpiel\shimmer\ShimmerViewBase.java,com.romainpiel.shimmer.ShimmerViewBase,setShimmering/1[boolean],isShimmering,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\fragment\DrawerFragment.java,me.storm.ninegag.ui.fragment.DrawerFragment$Anonymous1,"onItemClick/4[me.storm.ninegag.ui.fragment.AdapterView<?>,me.storm.ninegag.ui.fragment.View,int,long]",parent,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\fragment\DrawerFragment.java,me.storm.ninegag.ui.fragment.DrawerFragment$Anonymous1,"onItemClick/4[me.storm.ninegag.ui.fragment.AdapterView<?>,me.storm.ninegag.ui.fragment.View,int,long]",view,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\fragment\DrawerFragment.java,me.storm.ninegag.ui.fragment.DrawerFragment$Anonymous1,"onItemClick/4[me.storm.ninegag.ui.fragment.AdapterView<?>,me.storm.ninegag.ui.fragment.View,int,long]",position,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\fragment\DrawerFragment.java,me.storm.ninegag.ui.fragment.DrawerFragment$Anonymous1,"onItemClick/4[me.storm.ninegag.ui.fragment.AdapterView<?>,me.storm.ninegag.ui.fragment.View,int,long]",id,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\extras\ShimmerAndroid\src\main\java\com\romainpiel\shimmer\ShimmerButton.java,com.romainpiel.shimmer.ShimmerButton,ShimmerButton/1[com.romainpiel.shimmer.Context],context,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\extras\ShimmerAndroid\src\main\java\com\romainpiel\shimmer\ShimmerButton.java,com.romainpiel.shimmer.ShimmerButton,setAnimationSetupCallback/1[com.romainpiel.shimmer.ShimmerViewHelper.AnimationSetupCallback],callback,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\extras\ShimmerAndroid\src\main\java\com\romainpiel\shimmer\ShimmerButton.java,com.romainpiel.shimmer.ShimmerButton,"onSizeChanged/4[int,int,int,int]",oldw,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\extras\ShimmerAndroid\src\main\java\com\romainpiel\shimmer\ShimmerButton.java,com.romainpiel.shimmer.ShimmerButton,"onSizeChanged/4[int,int,int,int]",oldh,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\extras\ShimmerAndroid\src\main\java\com\romainpiel\shimmer\ShimmerButton.java,com.romainpiel.shimmer.ShimmerButton,"onSizeChanged/4[int,int,int,int]",w,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\extras\ShimmerAndroid\src\main\java\com\romainpiel\shimmer\ShimmerButton.java,com.romainpiel.shimmer.ShimmerButton,"onSizeChanged/4[int,int,int,int]",h,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\extras\ShimmerAndroid\src\main\java\com\romainpiel\shimmer\ShimmerButton.java,com.romainpiel.shimmer.ShimmerButton,setPrimaryColor/1[int],primaryColor,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\extras\ShimmerAndroid\src\main\java\com\romainpiel\shimmer\ShimmerButton.java,com.romainpiel.shimmer.ShimmerButton,setReflectionColor/1[int],reflectionColor,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\extras\ShimmerAndroid\src\main\java\com\romainpiel\shimmer\ShimmerButton.java,com.romainpiel.shimmer.ShimmerButton,setTextColor/1[int],color,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\extras\ShimmerAndroid\src\main\java\com\romainpiel\shimmer\ShimmerButton.java,com.romainpiel.shimmer.ShimmerButton,"ShimmerButton/2[com.romainpiel.shimmer.Context,com.romainpiel.shimmer.AttributeSet]",context,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\extras\ShimmerAndroid\src\main\java\com\romainpiel\shimmer\ShimmerButton.java,com.romainpiel.shimmer.ShimmerButton,"ShimmerButton/2[com.romainpiel.shimmer.Context,com.romainpiel.shimmer.AttributeSet]",attrs,1
